ligand_id,ligand_name,num_atoms,spm_score,molskill_score,is_ns
23620,m_275592____25037488____25317606____21838194,28,-0.417709,-10.972743,No
23621,s_2718____29040742____15150372,27,-1.523212,15.763312,No
23622,s_22____26976540____21853272,28,-1.200951,-2.113363,No
23623,m_283351____30791138____29862214____29896866,28,-0.984390,-6.153554,No
23624,s_22____9433886____20819852,28,-0.599201,-2.201843,No
23625,s_2740____29758874____29944906,26,0.003473,5.552848,No
23626,s_269956____12114362____7331702,26,-1.003098,11.965447,No
23627,m_275592____15865490____14137968____25325550,28,-1.168844,-7.107661,No
23628,s_527____14189196____21847616,23,-1.337723,3.940539,No
23629,m_275592____18896530____13187440____25326110,24,-0.990276,-4.016312,No
23630,m_270196____10173920____16734132,20,-0.073018,-21.018524,No
23631,m_282156____27555096____27546354____27575190,28,-0.404039,1.237691,No
23632,m_270004____26261934____19973952,20,-0.523482,10.245494,No
23633,m_272610____11649854____17770526,28,-1.231548,10.671068,No
23634,m_282730____25896952____26267572____26153868,25,-0.622368,-0.676922,No
23635,m_275592____15865452____15840886____19070768,27,-1.399755,10.843936,No
23636,s_22____21212386____5727580,24,0.179071,2.620692,No
23637,m_275592____18896690____18915892____14131684,29,-0.986796,4.847404,No
23638,m_188690____21771394____21687710,22,-1.440806,1.689747,No
23639,m_274552____23520484____13184828____15981962,24,-0.302436,-7.580990,No
23640,m_274552____23519848____24998128____25051284,27,-0.871233,-1.601121,No
23641,s_270004____17610042____8127834,27,-1.023944,-4.345322,No
23642,m_282151____25155256____27585904____27594534,26,-1.636267,-12.385563,No
23643,m_275592____14114740____18927432____21843954,22,-0.227724,7.124189,No
23644,s_11____25828520____16526114,25,-1.011858,-4.702716,No
23645,m_275592____14115074____15841036____13186598,27,-1.761360,5.279336,No
23646,m_275592____21824262____18934970____15864290,28,-1.227137,-2.920304,No
23647,m_282151____25190024____25201424____25257892,26,-0.895474,5.019109,No
23648,s_2708____28218678____9749870,17,0.681700,-4.111061,No
23649,m_274552____23414974____24995854____15979844,18,0.588305,3.980833,No
23650,s_1626____22028158____22115894,28,-1.272022,1.759677,No
23651,s_1626____22074968____22119858,23,-0.459682,3.147379,No
23652,m_274552____23520530____24979508____13454190,27,-0.879022,-10.639083,No
23653,s_2718____29059090____18321434,26,-1.337414,3.117936,No
23654,m_274552____23519370____24974142____25027236,26,-0.740591,-13.537807,No
23655,m_275592____14115146____15843244____15858308,26,-1.286127,-14.348966,No
23656,s_11____26238184____8227158,22,-1.003803,-11.842113,No
23657,m_274552____23521374____24965542____25062024,28,-0.823235,-17.292032,No
23658,m_275592____18896176____25317260____15864882,27,-0.551258,15.823207,No
23659,m_279130____28136936____28190536____28193518,27,-0.624582,-5.046115,No
23660,m_274552____23519406____15969656____15977140,27,-1.489890,1.360157,No
23661,m_275592____14114572____14141924____19062620,28,-1.576204,-9.922544,No
23662,s_1458____13573846____31921646,26,-0.548171,2.677869,No
23663,m_274552____23519586____15946962____13454006,28,-0.822540,6.707484,No
23664,m_275592____14114974____15841948____15857492,22,-0.171945,1.036769,No
23665,m_274552____18613024____13185630____13453874,23,-0.094257,-13.251464,No
23666,s_207____7140394____30159558,17,0.470993,4.687976,No
23667,m_274552____23521124____24989724____15978392,26,-1.326451,1.843775,No
23668,m_274552____23518744____13731460____15982406,28,-1.214444,9.793031,No
23669,m_274552____23521056____13729604____25055586,26,-0.492235,3.232248,No
23670,m_282151____25173764____25200662____25234402,27,-0.514262,13.799327,No
23671,m_274552____23519522____15958632____13454406,22,-1.176911,13.084991,No
23672,m_22____30235442____29301976,20,-0.625084,0.744492,No
23673,s_1458____25969230____1181628,25,-0.988717,6.043407,No
23674,m_274552____23519620____24991168____15985468,27,-1.747297,1.738926,No
23675,s_22____9397074____12889936,22,-0.934916,-1.956669,No
23676,m_274552____23520486____25021252____25032196,26,-1.075780,2.981245,No
23677,m_275592____25033958____13186896____15857940,23,-1.083345,11.571881,No
23678,m_275592____20019306____21828636____13186764,29,-1.544334,-19.605070,No
23679,s_22____15751066____20972902,20,-0.202084,-3.333758,No
23680,m_275592____24195844____14140930____25324212,25,-1.011384,0.805665,No
23681,m_275592____25023028____15842120____14131978,29,-0.880761,-22.512068,No
23682,m_282490____23964332____23976536____23980904,25,-0.685016,5.460506,No
23683,m_282151____28498018____25159628____25265668,27,-1.926061,19.084408,No
23684,m_274552____18613070____15966656____25039810,27,-1.381091,2.895657,No
23685,m_275592____18896130____15844554____15862920,29,-1.239684,9.417100,No
23686,s_1626____22074546____22041784,22,-0.681313,3.979649,No
23687,s_2718____6286692____30756690,25,-0.513075,10.728014,No
23688,s_282730____26154324____26273298____30289432,24,-1.037353,11.740654,No
23689,m_282151____27631360____25184554____25261732,26,-0.969213,1.627814,No
23690,m_269946____31574500____11556004,19,-1.589405,-0.440847,No
23691,s_11____9478280____13032970,21,-1.235554,-8.009209,No
23692,m_275592____14114974____18924618____15862858,28,-0.798866,3.043368,No
23693,m_275592____18896504____13186878____14132698,22,-0.992165,13.505145,No
23694,m_274552____23519418____24978210____15975556,28,-1.480222,17.239634,No
23695,s_22____11975554____11244924,27,-1.684707,-1.346135,No
23696,m_279130____28585994____28610902____28196338,26,-0.969094,-7.035528,No
23697,m_274552____23519864____13184852____13454126,27,-0.851097,16.680042,No
23698,m_276450____14193004____27814794____18963676,24,-0.852357,-13.403365,No
23699,m_275592____15865300____15841582____25322852,29,-0.947306,-4.434934,No
23700,m_274552____23520418____24981822____15981162,26,-1.526889,-15.833404,No
23701,m_275592____14115214____25317622____25325116,26,-1.094319,-6.303358,No
23702,m_274860____15212720____17211874____17179450,23,-0.633661,-7.632642,No
23703,s_270004____14047552____24709756,25,-1.312064,9.273744,No
23704,s_240690____27321712____21416154,27,-1.321815,6.924008,No
23705,s_270004____29806250____24720894,29,-1.301708,10.734948,No
23706,m_274552____20265682____25006322____25050684,27,-0.617872,6.176076,No
23707,m_275592____15064740____13187148____19062654,26,-1.352700,-11.932414,No
23708,m_274552____23522300____24971860____25031786,25,-1.555846,-8.197777,No
23709,m_527____16643004____156673,17,-0.005604,7.094972,No
23710,m_275592____20018996____14140276____15861462,28,-0.964553,-1.859699,No
23711,m_274552____18613064____15971032____12644550,26,-1.732450,14.022151,No
23712,m_274552____23519716____15963520____25023006,24,-1.348143,-7.984358,No
23713,m_274552____23519528____13729188____12354020,25,-0.436372,-24.934927,No
23714,m_281630____27010352____21624666____28417840,28,-0.266838,12.552100,No
23715,s_40____14182960____258012,29,-0.955274,6.182945,No
23716,m_279130____28136952____28181196____28194062,26,-0.769233,-5.330852,No
23717,m_275592____15027804____14140014____21840840,25,-1.063529,15.734439,No
23718,m_281630____27206204____21619610____20772952,28,-1.124834,7.034133,No
23719,s_22____32260402____24529954,26,-1.197520,-15.973005,No
23720,m_274552____19635154____24994646____25026922,24,-0.470043,8.598159,No
23721,s_240690____21578732____17784622,22,-1.277483,14.291217,No
23722,m_274552____23520578____13734784____15982184,27,-1.060808,-2.723693,No
23723,s_2708____9047520____12364070,23,0.182349,-9.006030,No
23724,m_274552____23522378____15967882____15975176,27,-1.623872,-4.278123,No
23725,m_282030____21914770____28991018____21952134,26,-0.455327,-8.508437,No
23726,m_275592____14115076____18923560____15856868,28,-1.470276,-0.302709,No
23727,m_274552____23519878____24992316____13453896,25,-1.074126,6.657753,No
23728,m_274552____23519450____24989902____13454072,27,-0.795004,7.388337,No
23729,m_274860____15212808____32141404____12655930,25,-0.607759,-7.372714,No
23730,m_274552____18613036____13729142____25056654,23,-0.399585,-7.885442,No
23731,m_275592____14114658____25317466____25326832,27,-1.086066,9.078401,No
23732,s_2708____30236258____911514,25,-1.160516,-1.858482,No
23733,m_282030____21925346____22003026____21959232,24,-0.077601,-11.787915,No
23734,s_40____28782418____17541820,25,-0.973271,-15.529366,No
23735,m_275592____18896530____14137314____15864544,29,-1.164637,-3.165589,No
23736,m_274552____23521566____13185260____15987156,27,-0.153336,-2.293236,No
23737,s_11____10911570____26251286,22,-0.572341,-6.261711,No
23738,m_274552____18613020____25002772____25036338,25,-0.887433,9.461450,No
23739,m_275592____15865498____14140962____15859780,29,-1.154056,-1.302851,No
23740,m_282490____23938232____23935100____23724726,28,-1.743972,-1.970379,No
23741,s_22____6389498____21417056,26,-1.344693,0.862376,No
23742,m_11____25798964____17834458,21,-1.063838,2.548492,No
23743,m_282151____25173164____27677210____25270178,28,-1.207612,5.453210,No
23744,s_276436____29182626____14098954,24,-0.387191,1.993875,No
23745,s_11____23092512____26272400,26,-1.296888,-9.762571,No
23746,m_269862____7194914____11974992,17,-0.494003,6.416990,No
23747,m_275592____19666870____25317556____15858910,25,-2.221327,9.193803,No
23748,m_275592____18896934____13186946____15862598,29,-1.353521,-9.267094,No
23749,s_188690____21473380____7318502,24,-1.139056,-0.595084,No
23750,s_188690____21774304____23915664,26,-1.342673,-17.829178,No
23751,m_274552____18613074____24978326____15984434,28,-1.129662,11.435781,No
23752,m_274552____24795360____24978932____15977582,26,-1.293062,9.912701,No
23753,s_22____24036340____59112,25,-0.802704,5.355834,No
23754,m_275592____15865612____15841304____15863220,22,-0.399101,-15.815597,No
23755,m_282151____27576458____25164414____25246370,28,-1.270796,-2.427851,No
23756,m_275592____23207996____15842308____15855972,22,-1.278065,19.671791,No
23757,m_274552____18613050____24986164____25058786,27,-0.927095,8.824276,No
23758,m_276452____14194384____14228832____21067498,26,-1.299900,-13.762913,No
23759,s_1626____23836516____22112738,27,-1.454951,6.854208,No
23760,m_274552____23519898____15945918____15977424,25,-0.741752,8.499158,No
23761,m_274552____19121914____24995868____15986426,26,-1.274414,-1.809630,No
23762,m_274552____23521194____13185690____15985164,26,-1.244502,-7.741717,No
23763,m_282151____25210512____29656918____28484120,28,-0.460833,-9.002907,No
23764,m_274552____23414858____25015826____15981332,28,-0.616517,9.017144,No
23765,m_274552____23519406____25002606____15984316,27,-1.120596,-5.885335,No
23766,s_2430____20065572____7967724,25,-0.490388,-10.900701,No
23767,s_11____4820818____13150606,25,-1.094206,12.463072,No
23768,m_274552____23414818____15972692____25056312,26,-1.946571,-15.279960,No
23769,m_280190____22981294____19336692____28050126,25,-1.145244,-11.420271,No
23770,s_2708____12220082____10746578,25,-1.683315,0.853469,No
23771,m_282151____25168304____31329198____25231578,25,-0.778182,-0.189310,No
23772,s_2230____25584940____666692,21,-0.036062,-19.895994,No
23773,m_282151____25184914____25173752____25236958,22,-0.629314,-7.099760,No
23774,m_274552____23519928____24994804____15975758,27,-1.102926,-1.698809,No
23775,m_282151____27588834____25179054____25234274,27,-1.362577,-0.793513,No
23776,m_274552____18613124____24982110____15977890,26,-0.239162,-8.390224,No
23777,m_282030____21928790____23157412____21964964,27,-1.473579,-2.522197,No
23778,s_11____651728____28644794,28,-0.656139,-0.261883,No
23779,m_275592____15865588____13187444____14133328,27,-1.149976,-4.644686,No
23780,s_271948____9942028____9923654,26,-1.044790,6.114192,No
23781,m_274552____23521620____24996474____15976252,27,-0.895029,-16.996359,No
23782,m_275592____19666870____15845530____14128902,27,-1.975624,-11.693917,No
23783,s_2708____12895166____10966218,23,-1.289253,-13.523560,No
23784,m_274552____23519444____15969896____15975942,27,-1.183983,3.349375,No
23785,m_275592____25023040____14137850____15862906,28,-0.932975,11.843550,No
23786,s_40____23724456____12496452,20,-1.011762,6.383393,No
23787,m_274552____23522656____15973568____15985950,25,-1.109921,-2.427752,No
23788,m_274552____23522666____15945918____25032126,22,-0.287243,1.932283,No
23789,s_38____28542884____27056486,26,-0.889741,-2.488149,No
23790,m_275592____19666900____15841036____15858748,26,-0.541425,9.219406,No
23791,s_34____4817038____1322378,19,-0.693149,1.279570,No
23792,m_527____16500756____13471644,22,-1.190216,7.149013,No
23793,m_274552____23414790____15972988____15974650,28,-0.685521,9.220003,No
23794,m_274552____23522394____15965628____25025708,23,-0.613001,6.277730,No
23795,m_275592____15865310____15839906____14132862,26,-1.459140,-10.412727,No
23796,m_274552____23521672____15947224____15975260,23,-0.657839,14.786651,No
23797,m_274552____23414908____25020788____15977006,24,-0.665419,5.052256,No
23798,m_274860____17170206____15234942____12656076,26,-0.724811,-16.931719,No
23799,m_281630____20796164____21617492____20772824,27,-1.273216,10.794902,No
23800,s_22____2085476____31580596,25,-0.179037,-11.001529,No
23801,s_40____15608160____26991636,21,-0.849897,-12.979974,No
23802,s_11____13913652____22138196,21,-0.994383,7.890784,No
23803,s_68____28400456____22165632,25,-1.224952,6.201331,No
23804,s_22____28884580____21060254,24,-1.108809,-4.592485,No
23805,m_274552____23521066____25001620____13454016,23,-1.064259,3.365752,No
23806,m_274552____23522410____13735582____15976294,28,-1.153715,-6.058438,No
23807,m_279130____28574802____28603538____28195654,24,-0.451391,-12.416482,No
23808,m_274552____23520994____24983894____25049132,23,-0.391963,3.674761,No
23809,m_276450____27869588____14206932____18783674,26,-1.084426,-12.905729,No
23810,m_274552____23520956____24974694____25056182,26,-0.752924,-3.133970,No
23811,s_2718____29024422____7917958,29,-0.733393,-2.339893,No
23812,m_275592____14114740____13187136____15856148,25,-1.586384,-8.407647,No
23813,m_274552____24796080____24974694____15986492,26,-0.678897,-0.477519,No
23814,m_282151____29667534____25201954____27582892,25,-1.542650,13.163844,No
23815,m_282151____25171012____25194568____30588194,27,-1.261444,8.561562,No
23816,m_22____8750588____20885464,19,-1.732436,2.052492,No
23817,m_282151____25180260____25201528____25236760,28,-0.814052,3.123637,No
23818,m_276450____27870558____27786024____14214354,27,-0.681697,-6.169822,No
23819,m_274552____19647286____25000066____12353982,20,0.182000,-1.893498,No
23820,m_275592____15865338____15840502____19058892,26,-1.131538,-13.080614,No
23821,s_274078____29733820____12073852,27,-0.329239,4.771841,No
23822,m_282151____34447058____28751474____27646972,24,-0.516267,9.821940,No
23823,s_12____124959____12111894____25384738,28,-0.924367,1.867288,No
23824,m_274552____24795164____25010718____25058084,27,-1.435582,7.784850,No
23825,m_276450____14193390____27809742____14155816,22,0.416959,5.637146,No
23826,m_274552____23521034____15945792____25025874,24,-2.225044,11.301623,No
23827,s_22____29301140____10477100,27,-1.198287,11.219079,No
23828,s_2430____22528016____13159614,22,-0.590329,5.568256,No
23829,m_274552____23521048____24971198____25046758,29,-1.665519,-8.337202,No
23830,s_2430____9172516____26866688,27,-0.122361,8.339179,No
23831,m_275592____18896462____15840662____14130066,24,-0.038079,1.520186,No
23832,m_274552____23414836____24974830____13454368,23,-0.784282,-2.478109,No
23833,m_274552____23519662____24991184____25037544,25,-1.091966,13.025755,No
23834,m_274552____23519984____13730340____25031784,26,-1.232694,4.245331,No
23835,s_1458____25946690____15564258,25,-0.625518,4.131568,No
23836,m_274552____23522596____24966676____13454090,23,-0.601246,-9.753125,No
23837,m_279130____28136704____28155264____28194988,25,-0.875755,1.708732,No
23838,m_281630____20784754____21619694____20772980,27,-0.677785,0.111761,No
23839,m_274552____23519848____24971210____25067602,25,-1.219956,-21.159662,No
23840,s_22____28246044____8377226,28,0.015321,6.515999,No
23841,m_275592____14114986____15845420____14133250,25,-0.761304,-2.602756,No
23842,m_275592____18896832____14137664____14135394,29,-1.676772,9.632611,No
23843,m_275592____18655360____15842758____14134508,25,-1.508765,-13.082831,No
23844,m_274552____23414906____13731362____25033484,25,-0.336888,2.188405,No
23845,m_274552____23521282____24989824____15977112,25,-0.114812,14.791835,No
23846,m_274552____18613018____24976808____15981340,27,-1.097654,-1.799238,No
23847,m_281630____20797420____21623522____20772846,23,-0.182223,2.563230,No
23848,s_11____22187166____14916430,24,-1.042684,-2.853446,No
23849,m_274552____23522546____24974500____25047922,29,-1.821639,-3.065290,No
23850,s_7____12360264____5518,23,-2.031002,10.855643,No
23851,s_1458____31571822____485754,23,-1.015544,10.109684,No
23852,m_274552____23521646____24978530____13454350,27,-1.751608,8.244721,No
23853,m_282030____21908656____22003026____21939018,27,-0.409440,-9.209630,No
23854,s_270004____13164186____22875844,22,-1.221798,-15.910630,No
23855,m_274552____19635126____13185156____25024160,28,-0.619803,8.215203,No
23856,m_270004____19889394____11756866,27,-1.471845,10.008928,No
23857,s_40____23064108____23159836,20,-1.634211,8.309342,No
23858,m_275592____21996432____13187058____14133140,23,-0.602172,-5.142230,No
23859,m_274552____18613082____13732752____15987468,29,-0.488218,10.436013,No
23860,m_274552____20265672____25017428____25056880,26,-0.423506,-1.875142,No
23861,m_274552____23520272____24980632____15981458,28,-1.415996,3.221612,No
23862,m_274552____23521180____15963962____15984832,26,-1.238322,-19.366108,No
23863,m_274552____23414760____15964974____15982692,26,-1.318047,-14.956524,No
23864,m_274552____23519928____25011234____13454394,26,-0.486823,-3.826372,No
23865,s_11____28889686____54728,25,-1.439747,8.722214,No
23866,m_282155____26910750____26899960____26907800,26,-0.945120,8.086884,No
23867,m_276450____27871056____27784198____18751484,25,-1.015272,4.203228,No
23868,m_527____4915388____23831486,18,-1.316241,-6.085042,No
23869,m_275592____23208030____21831100____21836400,26,-1.447271,-7.307790,No
23870,m_275592____18897162____18992418____15855738,29,-0.804762,-5.404450,No
23871,s_2430____737984____22488496,28,-1.040588,-15.377349,No
23872,m_275592____25034344____14138294____13186308,24,-1.323961,-1.410961,No
23873,m_274552____18613026____24985074____13454416,27,-1.382970,1.383343,No
23874,m_276450____27870204____27813338____18955114,26,-0.161255,-4.227164,No
23875,s_240690____23794688____21394666,27,-1.185954,-10.561945,No
23876,m_282155____26920088____26430590____27167648,28,-0.918916,-3.929433,No
23877,m_274552____23518240____15959168____15976490,24,-0.821632,-0.939635,No
23878,m_275592____19666570____13187010____15860748,20,-0.108722,7.060202,No
23879,m_275592____25037496____14140048____14135142,26,-1.477765,-5.091388,No
23880,m_276450____27870910____18751492____18955190,25,-0.502485,-5.716078,No
23881,m_274552____23522458____24976076____15981474,28,-1.392255,11.081325,No
23882,s_27____3490380____15704038,22,-0.977717,7.823461,No
23883,m_274552____23521558____25008712____15978736,29,-1.200062,6.263175,No
23884,m_274552____18612980____25017380____15976902,24,-1.298919,-3.582864,No
23885,m_274552____23522276____25006318____25032158,26,-0.128096,-17.176105,No
23886,m_274552____23521324____15972216____25025888,28,-1.194159,-4.782918,No
23887,s_2430____22529876____4933446,20,-0.000905,-14.546421,No
23888,m_282151____27664342____25195046____25248968,27,-0.905606,-2.402686,No
23889,m_274552____23520420____13735136____25026922,25,-0.600097,9.680287,No
23890,s_2718____12301734____29667582,28,-1.136213,8.952811,No
23891,m_274552____18613072____13731958____15982344,28,-1.404461,-1.472988,No
23892,m_282151____25171498____27585904____25241994,26,-1.202995,-6.999206,No
23893,m_274552____23521056____15961622____15982202,26,-1.228284,-11.138333,No
23894,s_188690____34691090____14936344,22,-1.679101,3.395940,No
23895,m_281630____21610086____21625410____25335400,25,-0.982933,3.513222,No
23896,m_274552____23522110____24993482____25050700,26,-0.960984,-6.108464,No
23897,m_274552____23414844____15962164____13454336,24,-1.093789,-8.557106,No
23898,m_274552____23521612____25008778____15981212,26,-1.310515,-10.089173,No
23899,m_274552____23520664____15959218____25033504,23,-1.196767,3.056702,No
23900,m_281630____27035304____21619814____27246250,28,-0.494551,20.259226,No
23901,m_275592____14114572____13187306____15856838,27,-1.138017,-3.237530,No
23902,m_282151____27621740____25174782____25230056,27,-1.042137,-14.749385,No
23903,m_282151____28046272____25187440____25253498,22,-0.827294,-8.096530,No
23904,m_274552____23521570____24977990____15984438,28,-1.052176,1.711947,No
23905,m_275592____14115212____25316128____14131964,24,-0.210125,-0.523021,No
23906,m_282155____26931874____26922432____26919092,27,-0.269204,-4.362838,No
23907,m_275592____18896464____14139302____15860870,29,-0.926413,6.148397,No
23908,m_274552____23522392____24986150____13454260,25,-1.195345,3.328472,No
23909,m_276452____27417730____27522916____21064540,28,-1.481642,2.695407,No
23910,m_275592____14114966____15841824____15857624,26,-1.408623,10.614911,No
23911,m_274552____23520420____15968560____13453912,26,-0.365289,5.532350,No
23912,s_240690____17023774____30144220,26,-1.376848,10.221793,No
23913,s_22____21212334____17513124,22,-0.011440,4.806118,No
23914,m_274552____19647250____15962178____25057256,23,-0.670025,1.603773,No
23915,m_275592____21824254____18934614____19072674,27,-1.582165,-0.041092,No
23916,m_274552____23519474____13730094____13454210,26,-1.105751,11.511927,No
23917,m_275592____14114864____13187092____25324228,22,-0.177640,13.495417,No
23918,m_275592____15865488____14136104____14133780,28,-1.570417,-11.006303,No
23919,m_282151____27600030____25161004____27680898,28,-0.864375,-9.101062,No
23920,m_275592____20018944____15846100____25329512,26,-1.159361,8.297431,No
23921,m_274552____23519324____25011200____12354034,22,-0.072795,13.005301,No
23922,m_275592____15865824____15840302____14132270,29,-1.377848,11.635201,No
23923,m_275592____14114760____14138574____15859932,27,-1.354473,16.914648,No
23924,m_274552____19635122____15965966____25033072,27,-0.982401,14.841773,No
23925,m_282030____21902664____23157406____21974272,27,-1.496734,10.901704,No
23926,m_274552____23522462____13735136____25047198,26,-1.186473,-16.121056,No
23927,m_282151____30189990____25184554____27663290,25,-0.138460,16.163933,No
23928,s_11____22172820____12338714,20,-0.363649,11.644145,No
23929,m_282490____23946944____23977066____23979362,28,-1.093297,-1.773366,No
23930,s_2624____27232454____27227758,24,-0.534601,-0.250619,No
23931,m_274552____23519876____13735608____25032218,25,-1.207282,1.619731,No
23932,m_274552____23519474____13184866____15988822,24,-1.136975,6.451897,No
23933,m_275592____18895980____14137418____15863970,29,-0.450647,-10.044410,No
23934,m_274552____23522634____24981760____15981026,25,-0.933477,9.831167,No
23935,m_282490____23968138____23934030____29335018,22,-1.082044,20.657558,No
23936,m_275592____18896382____14140630____21834532,27,-0.926358,10.629388,No
23937,m_276450____14193448____20317300____18708892,23,-0.687277,-18.507044,No
23938,s_27____15757828____848242,22,-1.173258,2.717575,No
23939,s_2430____7795334____29307958,26,-1.097527,-5.869123,No
23940,m_282155____28503120____26905154____27167894,24,-0.275638,0.094792,No
23941,s_2718____29056664____29922974,27,-0.719805,-2.480811,No
23942,m_282151____30791072____31839514____25246372,26,-0.826954,4.072569,No
23943,m_274552____23414856____24966332____15983430,26,-0.943441,-4.235415,No
23944,m_276450____14193028____14204768____28196480,25,-0.899367,-8.616255,No
23945,m_274552____18630720____15945874____15986982,24,-0.764447,3.519157,No
23946,s_11____12215926____29643014,26,-1.588754,3.268772,No
23947,m_274552____23520794____25004944____25053444,27,-1.090327,-8.225047,No
23948,m_282151____28906188____25179054____25230648,25,-0.760891,-11.500276,No
23949,m_275592____14115120____15841548____15856612,24,-1.050709,1.471065,No
23950,m_275592____18897260____15845168____21841022,26,-0.586332,2.047067,No
23951,m_276450____27870706____27785866____28204406,28,-1.007331,0.633369,No
23952,s_1458____15083370____482982,23,-1.054234,0.298669,No
23953,m_274552____23518744____25014304____15985202,28,-1.396079,7.458757,No
23954,s_240690____20998768____15344636,27,-0.856428,2.995956,No
23955,s_282530____24709978____26735516____24742316,27,-0.474655,12.052649,No
23956,s_275550____17775166____17777560____17809348,21,-1.069619,-3.338438,No
23957,m_275592____14115010____15845516____13186330,29,-1.126000,5.571593,No
23958,m_274552____23521380____13735508____25037386,26,-1.794084,-1.504081,No
23959,m_282151____27613508____25171568____25237958,27,-1.342102,3.449430,No
23960,s_40____30728408____79351,25,-0.587700,1.931949,No
23961,m_274552____23519920____15946724____15976382,28,-1.337936,18.015156,No
23962,s_40____20810186____7282466,28,-0.855908,2.444682,No
23963,m_275592____14114572____13187100____13186384,25,-1.025987,-6.740232,No
23964,m_2430____22529016____22590560,26,-0.405106,-6.031780,No
23965,s_240690____13575472____22877572,24,-1.438035,6.188283,No
23966,s_22____9276196____29794024,22,-0.948432,-10.727403,No
23967,m_274552____14900008____15963572____25051996,27,-1.583314,-2.353482,No
23968,s_2708____28892220____23992224,26,-1.269386,30.665859,No
23969,m_274552____18757970____15946230____25046250,21,-0.807804,9.076335,No
23970,m_282151____30188066____25192462____25261368,27,-0.739222,-16.972828,No
23971,m_275592____24195844____14142040____14134642,28,-0.928818,-4.930231,No
23972,s_22____14060656____550066,26,-0.748041,-12.845973,No
23973,s_207____26288442____29670442,25,-0.553891,15.889762,No
23974,m_276450____27871550____27810096____28196628,28,-1.419361,5.347254,No
23975,s_275550____18176298____18168256____17809348,26,-0.239725,11.041680,No
23976,m_274552____23520554____24991858____15977106,26,-1.244483,2.931799,No
23977,s_207____9440394____26206526,21,-0.187943,-5.114398,No
23978,m_274552____18613160____24969032____15978858,25,-1.256833,4.335035,No
23979,m_274552____23414920____15958736____15980966,24,-0.313111,15.552287,No
23980,s_1458____18720878____26892350,24,-0.574911,-6.624805,No
23981,m_274552____23522322____15961478____15977306,26,-1.079112,22.709290,No
23982,m_282490____23940060____23977232____29335088,24,-1.139817,16.742516,No
23983,m_274552____23521522____15956010____25033072,22,-0.778261,4.802504,No
23984,m_275592____14114746____21832164____15864792,25,-0.535711,-15.565625,No
23985,m_282151____30189990____25191300____25247840,28,-0.167417,9.042480,No
23986,m_240690____15507832____12523648,20,-0.512901,18.817234,No
23987,s_270004____14717390____24710768,26,-0.949593,8.774270,No
23988,m_275592____14115192____13187256____15858474,25,-0.970627,10.503039,No
23989,m_1626____22073818____22128642,22,-2.055546,-10.037285,No
23990,m_275592____18896494____15845454____14130652,27,-1.477153,17.641922,No
23991,s_12____85608____12218814____25384410,29,-0.728540,16.710800,No
23992,m_274552____23521478____15960184____15985352,27,-0.479540,7.467870,No
23993,m_275592____18896096____25316418____15863884,22,-0.728141,12.173897,No
23994,m_274552____23522570____25018012____25032196,24,-0.709921,-12.337113,No
23995,m_275592____18896130____15844600____21837956,28,-0.900950,4.419919,No
23996,m_274552____14900030____24998826____15977258,28,-0.830911,-4.972318,No
23997,m_276450____27869790____27781504____20911060,28,-0.578194,1.167971,No
23998,m_274552____19652840____24987740____13454336,21,-0.557571,0.060722,No
23999,m_274552____23521726____25002554____15983566,25,-0.471806,-14.253146,No
24000,m_274552____18613068____24992548____15982222,27,-1.587235,0.660498,No
24001,s_271570____17642296____28618088,22,-0.904088,-3.232768,No
24002,m_275592____15865362____14137832____15857712,27,-1.768974,-1.275454,No
24003,m_274552____24794848____24986164____15977494,26,-1.146081,9.112924,No
24004,m_282030____21927380____22360186____21959344,28,-0.516783,4.777268,No
24005,m_282151____25156922____25162578____25274816,25,-1.014429,-12.353180,No
24006,m_282030____21931308____22360182____21963916,24,-0.434661,-11.289460,No
24007,s_270004____25344976____19977802,23,-0.256780,7.661838,No
24008,s_207____1077818____12873836,19,-0.275172,3.952812,No
24009,m_276452____14193572____14228560____21066934,26,-0.672465,-8.817702,No
24010,m_274552____20826580____15962718____15982420,27,-1.360284,-11.361328,No
24011,m_275592____15865320____14135614____15860340,28,-0.810399,-2.925948,No
24012,s_276436____14569906____31134626,25,-0.981485,1.131741,No
24013,m_274552____23520070____24975922____25036636,26,-0.977376,-6.956596,No
24014,m_274552____23521976____15961606____15988070,23,-0.754328,-2.114175,No
24015,m_274552____23521198____24985850____15986190,25,-0.884727,5.779366,No
24016,m_274552____14900008____24980052____25028326,24,-1.414375,-5.893348,No
24017,s_11____26644226____12422784,22,-1.220469,-2.281739,No
24018,s_22____26976484____17511852,23,-0.897938,9.128842,No
24019,m_196680____23230132____23408522,22,-1.538283,-11.864908,No
24020,m_274552____23519400____15955630____13454190,25,-0.700504,7.096193,No
24021,m_282155____27464972____28789236____26900784,27,-0.022978,6.886071,No
24022,s_274370____25864976____25887918,28,-1.575786,13.374402,No
24023,m_1458____31571784____16618962,18,-0.533216,-17.829533,No
24024,m_282490____23957062____29700326____29335018,28,-0.538319,-2.694694,No
24025,m_275592____25036840____15841154____21838334,24,-1.699784,17.759464,No
24026,s_2708____24611812____23998962,27,-1.122333,-4.585563,No
24027,s_2708____23046960____13213522,26,-0.568158,-19.081255,No
24028,m_274552____23520244____15961376____15985668,29,-0.917047,12.807537,No
